Genero,Tipo de cliente,Idade,Tipo de viagem,Classe,Distancia de voo,Servico wifi a bordo,Horario de chegada ou partida,Reserva online,Portao embarque,Comida e bebida,Embarque online,Conforto do assento,Entretenimento a bordo,Servico de bordo,Conforto nas pernas,Bagagem de mão,Check-in,Servico de voo,Limpeza,Atraso na partida,Atraso na chegada,Satisfacao
1.0,0.0,0.1282051282051282,0.0,0.0,0.18436995153473343,1.0,0.8,0.8,0.75,1.0,1.0,0.5,1.0,0.6,0.2,0.75,0.0,0.4,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.47435897435897434,1.0,0.0,0.0991518578352181,0.4,0.8,0.4,0.25,1.0,0.8,1.0,0.6,0.6,0.4,0.5,0.5,0.6,0.8,0.008865248226950355,0.0053811659192825115,Neutro ou Insatisfeito
1.0,1.0,0.23076923076923078,0.0,0.0,0.1983037156704362,0.4,0.4,0.4,0.25,1.0,0.4,1.0,1.0,1.0,0.2,0.5,1.0,0.4,1.0,0.007978723404255319,0.02600896860986547,Neutro ou Insatisfeito
0.0,0.0,0.717948717948718,1.0,0.0,0.05512924071082391,0.2,0.8,0.2,0.0,1.0,0.2,0.0,1.0,0.8,0.6,0.75,1.0,1.0,1.0,0.0,0.0017937219730941704,Neutro ou Insatisfeito
1.0,0.0,0.5384615384615384,0.0,1.0,0.4448707592891761,0.2,0.2,0.2,0.0,0.8,1.0,1.0,0.4,0.4,0.4,0.25,0.5,0.4,0.6,0.0,0.0,Satisfeito
0.0,0.0,0.7307692307692307,0.0,0.5,0.02988691437802908,1.0,0.6,0.8,0.5,1.0,1.0,1.0,1.0,0.6,0.4,1.0,1.0,0.6,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.3333333333333333,1.0,0.0,0.132875605815832,0.8,1.0,0.8,0.75,0.4,0.8,0.25,0.4,0.6,1.0,0.75,0.5,1.0,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.19230769230769232,0.0,1.0,0.46163166397415184,0.4,0.4,0.4,0.25,0.8,0.8,0.75,0.8,1.0,1.0,0.75,0.5,1.0,0.8,0.0026595744680851063,0.008071748878923767,Satisfeito
0.0,0.0,0.8333333333333334,0.0,1.0,0.4303311793214863,0.6,0.8,1.0,1.0,0.6,0.6,0.75,0.6,0.6,0.6,0.5,0.5,0.6,0.6,0.01950354609929078,0.012556053811659192,Neutro ou Insatisfeito
1.0,0.0,0.48717948717948717,0.0,1.0,0.3479402261712439,0.6,0.6,0.6,0.5,1.0,0.8,1.0,0.6,0.6,0.4,0.5,0.75,0.6,1.0,0.0,0.0,Satisfeito
0.0,1.0,0.3974358974358974,0.0,0.0,0.07269789983844911,0.8,0.6,0.8,0.5,1.0,0.8,1.0,1.0,0.6,0.6,0.75,0.0,0.8,1.0,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.6025641025641025,0.0,1.0,0.029079159935379646,0.8,0.8,0.8,0.0,1.0,0.8,1.0,1.0,0.8,0.4,1.0,0.5,1.0,1.0,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.6025641025641025,1.0,0.0,0.27221324717285944,0.2,0.8,0.2,0.25,0.2,0.2,0.0,0.2,0.8,1.0,0.75,1.0,1.0,0.2,0.00975177304964539,0.003587443946188341,Neutro ou Insatisfeito
0.0,0.0,0.3333333333333333,0.0,0.5,0.4581987075928918,0.4,0.8,0.8,0.75,0.4,0.4,0.25,0.4,0.2,0.8,0.5,0.5,0.8,0.4,0.020390070921985817,0.04125560538116592,Neutro ou Insatisfeito
1.0,0.0,0.5641025641025641,0.0,0.0,0.034329563812600966,0.2,0.2,0.2,0.0,0.8,0.6,0.75,0.2,0.2,0.2,0.0,0.25,0.2,0.4,0.0070921985815602835,0.012556053811659192,Neutro ou Insatisfeito
1.0,0.0,0.8589743589743589,0.0,1.0,0.03412762520193861,0.6,0.6,0.6,0.5,1.0,0.8,1.0,0.8,0.8,0.8,0.75,0.5,0.8,1.0,0.015957446808510637,0.07085201793721974,Satisfeito
1.0,0.0,0.6666666666666666,0.0,1.0,0.11369143780290791,1.0,1.0,0.6,1.0,1.0,1.0,0.75,0.8,0.8,0.8,0.75,0.5,0.8,1.0,0.0,0.0,Satisfeito
1.0,1.0,0.1794871794871795,0.0,1.0,0.06603392568659128,0.4,0.4,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.6,0.75,0.25,0.8,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.32051282051282054,0.0,0.0,0.1855815831987076,0.6,1.0,1.0,1.0,0.6,0.6,0.5,0.6,0.4,0.6,0.5,0.25,0.8,0.6,0.012411347517730497,0.007174887892376682,Neutro ou Insatisfeito
1.0,0.0,0.5128205128205128,0.0,1.0,0.3089660743134087,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0,0.0,Satisfeito
1.0,0.0,0.48717948717948717,0.0,1.0,0.07996768982229402,0.4,0.8,0.8,0.75,0.2,0.6,0.5,0.4,0.4,0.4,0.25,0.75,0.4,0.2,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.3717948717948718,0.0,1.0,0.3295638126009693,1.0,0.6,1.0,1.0,0.8,0.8,1.0,0.6,0.6,0.6,0.5,0.5,0.6,0.6,0.0,0.0,Satisfeito
0.0,1.0,0.23076923076923078,0.0,0.0,0.09995961227786752,0.2,0.0,0.2,0.5,0.4,0.2,0.25,0.4,0.2,0.8,0.25,1.0,0.8,0.4,0.0,0.051121076233183856,Neutro ou Insatisfeito
0.0,0.0,0.5256410256410257,1.0,0.0,0.18861066235864296,0.2,0.2,0.2,0.5,0.4,0.2,0.25,0.4,0.2,0.6,0.5,0.0,0.6,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.34615384615384615,0.0,0.0,0.534329563812601,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.2,0.4,0.5,0.25,1.0,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.01282051282051282,1.0,0.0,0.489297253634895,0.6,0.2,0.6,0.25,0.2,0.6,0.0,0.2,0.2,1.0,0.5,0.0,0.6,0.2,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.6794871794871795,0.0,1.0,0.4297253634894992,0.0,0.0,0.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.02564102564102564,1.0,0.0,0.14761712439418417,0.4,1.0,0.4,0.25,0.8,0.4,0.0,0.8,0.4,1.0,0.25,1.0,0.4,0.8,0.04521276595744681,0.0,Neutro ou Insatisfeito
1.0,0.0,0.4358974358974359,0.0,0.5,0.20052504038772212,0.8,0.4,0.4,0.25,0.6,0.2,0.75,0.8,0.8,0.8,0.75,0.25,0.8,0.8,0.03280141843971631,0.04932735426008968,Satisfeito
1.0,0.0,0.21794871794871795,0.0,1.0,0.5486672051696284,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.8,0.5,0.0,0.6,0.6,0.013297872340425532,0.006278026905829596,Neutro ou Insatisfeito
1.0,0.0,0.5128205128205128,0.0,1.0,0.18477382875605816,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.8,0.8,0.8,0.75,0.5,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.46153846153846156,0.0,1.0,0.6983037156704361,0.8,0.8,0.8,0.75,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,0.0,0.0,Satisfeito
0.0,0.0,0.5384615384615384,0.0,1.0,0.11268174474959612,1.0,1.0,0.8,1.0,0.8,0.8,0.75,0.8,0.8,1.0,0.75,1.0,0.8,0.6,0.007978723404255319,0.0,Satisfeito
1.0,0.0,0.4358974358974359,1.0,0.0,0.10561389337641357,0.8,0.8,0.8,0.25,0.4,0.8,1.0,0.4,0.6,0.4,0.75,0.75,1.0,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.21794871794871795,0.0,1.0,0.14135702746365106,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.2,0.6,0.8,1.0,0.5,0.8,0.2,0.008865248226950355,0.017040358744394617,Satisfeito
0.0,0.0,0.9358974358974359,0.0,0.0,0.21809369951534732,0.6,0.6,0.6,0.5,0.6,0.6,0.5,1.0,0.2,0.8,0.75,0.5,0.2,0.6,0.0,0.0,Satisfeito
0.0,1.0,0.2564102564102564,0.0,0.0,0.028877221324717286,0.6,1.0,0.6,0.75,0.8,0.6,0.75,0.8,0.2,0.4,0.5,0.25,0.2,0.8,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.34615384615384615,1.0,0.0,0.3119951534733441,0.8,0.8,0.8,0.5,1.0,0.8,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Neutro ou Insatisfeito
0.0,1.0,0.07692307692307693,0.0,0.0,0.23949919224555735,0.2,0.0,0.0,0.5,0.4,0.0,0.75,0.4,0.6,1.0,0.5,0.5,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.28205128205128205,0.0,0.5,0.20900646203554119,0.8,0.2,0.2,0.0,0.8,0.8,0.75,0.8,0.8,1.0,0.5,0.75,0.8,0.8,0.11436170212765957,0.10672645739910314,Neutro ou Insatisfeito
1.0,0.0,0.6153846153846154,0.0,1.0,0.36268174474959614,0.6,0.6,0.6,0.5,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.44871794871794873,1.0,1.0,0.23929725363489499,0.8,0.2,0.8,0.5,0.8,0.4,0.5,0.2,0.2,0.8,0.25,0.5,0.2,0.8,0.0,0.0017937219730941704,Neutro ou Insatisfeito
1.0,1.0,0.2564102564102564,0.0,0.0,0.03231017770597738,0.4,0.2,0.6,0.5,0.8,0.6,0.75,0.8,0.2,1.0,0.75,0.5,0.8,0.8,0.02127659574468085,0.016143497757847534,Neutro ou Insatisfeito
0.0,0.0,0.48717948717948717,0.0,1.0,0.5834006462035541,0.2,0.2,0.8,0.0,0.8,1.0,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.007978723404255319,0.0008968609865470852,Satisfeito
0.0,0.0,0.21794871794871795,0.0,0.0,0.06805331179321486,0.0,0.6,0.0,0.0,0.8,0.0,0.75,0.8,0.8,0.2,1.0,0.5,1.0,0.8,0.004432624113475178,0.004484304932735426,Satisfeito
0.0,0.0,0.4358974358974359,0.0,1.0,0.3937802907915994,0.2,0.6,0.6,0.5,1.0,0.8,0.75,0.2,0.2,0.2,0.0,0.75,0.2,0.2,0.008865248226950355,0.0053811659192825115,Neutro ou Insatisfeito
1.0,0.0,0.4358974358974359,0.0,1.0,0.1556946688206785,0.6,0.8,0.6,0.5,0.4,0.8,1.0,1.0,1.0,0.8,1.0,0.75,1.0,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.3974358974358974,1.0,0.0,0.05573505654281099,0.2,0.8,0.2,0.0,0.8,0.2,0.75,0.8,0.8,0.4,0.75,1.0,1.0,0.8,0.0,0.0053811659192825115,Neutro ou Insatisfeito
0.0,0.0,0.7692307692307693,0.0,1.0,0.3204765751211632,0.6,0.2,0.2,0.0,0.6,0.4,0.25,0.6,0.6,0.6,0.5,0.5,0.6,0.4,0.0,0.006278026905829596,Neutro ou Insatisfeito
0.0,0.0,0.38461538461538464,0.0,1.0,0.40993537964458804,0.8,0.8,0.8,0.75,0.4,0.4,0.0,0.8,0.8,0.8,0.75,0.0,0.8,0.6,0.0,0.0,Satisfeito
0.0,0.0,0.5384615384615384,0.0,1.0,0.5258481421647819,1.0,1.0,1.0,1.0,0.6,0.8,0.75,0.8,0.8,0.8,0.75,1.0,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.5512820512820513,0.0,0.5,0.011712439418416801,1.0,0.6,0.6,0.5,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.25,0.6,1.0,0.0,0.009865470852017937,Satisfeito
0.0,0.0,0.5641025641025641,0.0,1.0,0.1122778675282714,1.0,1.0,1.0,1.0,0.4,0.8,0.75,0.8,0.8,0.8,0.75,1.0,0.8,0.6,0.0,0.0,Satisfeito
0.0,0.0,0.5641025641025641,0.0,1.0,0.37681744749596124,0.2,0.2,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,Satisfeito
0.0,1.0,0.19230769230769232,0.0,0.0,0.12136510500807754,0.4,0.2,0.4,0.5,0.8,0.4,0.75,0.8,0.6,0.8,0.5,0.75,0.6,0.8,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.34615384615384615,1.0,0.0,0.28917609046849757,0.8,1.0,0.8,0.5,0.6,0.8,1.0,0.6,0.8,0.8,1.0,1.0,1.0,0.6,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.782051282051282,1.0,0.0,0.10864297253634896,0.4,0.8,0.4,0.5,0.6,0.4,0.5,0.6,1.0,1.0,1.0,0.5,0.8,0.6,0.02925531914893617,0.025112107623318385,Neutro ou Insatisfeito
0.0,0.0,0.6410256410256411,0.0,0.0,0.14781906300484654,1.0,0.6,0.6,0.5,1.0,1.0,1.0,1.0,0.4,0.8,0.25,1.0,0.6,1.0,0.0,0.030493273542600896,Satisfeito
0.0,0.0,0.5769230769230769,0.0,1.0,0.08542003231017771,0.6,0.6,0.6,0.5,0.6,1.0,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.2,0.0,0.0008968609865470852,Satisfeito
0.0,0.0,0.4230769230769231,0.0,1.0,0.12116316639741519,0.2,0.0,0.0,0.75,0.8,0.6,0.5,0.6,0.6,0.0,1.0,0.0,0.6,0.2,0.014184397163120567,0.014349775784753363,Neutro ou Insatisfeito
1.0,0.0,0.7307692307692307,1.0,0.0,0.08562197092084006,0.4,1.0,0.4,0.75,0.6,0.8,1.0,0.8,0.8,0.4,0.75,0.75,0.8,1.0,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.7435897435897436,1.0,0.0,0.22011308562197093,0.4,1.0,0.4,0.75,1.0,0.8,0.75,0.8,0.8,0.4,0.0,0.5,0.8,0.6,0.005319148936170213,0.003587443946188341,Neutro ou Insatisfeito
0.0,0.0,0.5512820512820513,1.0,0.5,0.13933764135702748,0.4,0.6,0.4,0.5,1.0,0.4,1.0,1.0,0.4,1.0,0.5,0.75,0.6,1.0,0.02304964539007092,0.014349775784753363,Neutro ou Insatisfeito
1.0,1.0,0.16666666666666666,0.0,1.0,0.0420032310177706,0.8,0.0,1.0,1.0,0.2,1.0,0.0,0.2,0.8,0.8,0.75,1.0,1.0,0.2,0.0,0.0008968609865470852,Satisfeito
1.0,1.0,0.2692307692307692,0.0,0.0,0.17023424878836835,0.4,0.4,0.4,0.5,0.4,0.4,0.25,0.4,0.8,1.0,0.5,0.75,0.4,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.10256410256410256,1.0,0.0,0.0840064620355412,0.2,1.0,0.2,1.0,0.4,0.2,0.5,0.4,1.0,0.4,0.75,1.0,0.8,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,1.0,0.1794871794871795,0.0,1.0,0.10480613893376414,1.0,0.8,1.0,0.75,0.8,1.0,0.75,0.8,1.0,0.8,0.75,1.0,1.0,0.8,0.022163120567375887,0.016143497757847534,Satisfeito
1.0,0.0,0.24358974358974358,0.0,1.0,0.3869143780290792,0.8,0.8,0.8,0.75,1.0,1.0,1.0,1.0,0.8,0.8,0.75,1.0,1.0,1.0,0.4370567375886525,0.4349775784753363,Satisfeito
1.0,0.0,0.1282051282051282,1.0,0.0,0.47879644588045234,1.0,0.8,1.0,0.75,0.2,1.0,0.0,0.2,0.2,1.0,0.5,0.0,0.8,0.2,0.0,0.0,Satisfeito
1.0,0.0,0.7307692307692307,1.0,0.0,0.07431340872374798,0.0,0.4,0.0,0.5,0.6,0.8,0.5,0.2,0.2,0.0,0.0,0.5,0.2,0.2,0.0,0.0,Satisfeito
1.0,0.0,0.47435897435897434,0.0,0.0,0.08380452342487883,0.6,0.8,0.8,0.75,1.0,0.4,0.25,0.6,0.6,0.6,0.5,0.5,0.6,0.2,0.0008865248226950354,0.0,Neutro ou Insatisfeito
1.0,0.0,0.5128205128205128,0.0,1.0,0.1611470113085622,0.2,0.2,0.2,0.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.8,0.024822695035460994,0.0242152466367713,Satisfeito
0.0,0.0,0.5897435897435898,0.0,1.0,0.5864297253634895,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6,0.0026595744680851063,0.0017937219730941704,Satisfeito
0.0,0.0,0.6538461538461539,1.0,0.0,0.14721324717285944,0.4,0.4,0.6,0.0,0.2,0.6,0.0,0.2,0.4,0.8,0.25,0.75,0.4,0.2,0.06382978723404255,0.053811659192825115,Neutro ou Insatisfeito
0.0,0.0,0.5256410256410257,0.0,1.0,0.3925686591276252,0.6,0.4,0.4,0.25,1.0,0.6,0.25,0.6,0.6,0.6,0.5,0.25,0.6,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.47435897435897434,0.0,1.0,0.7063812600969306,0.8,0.8,0.8,0.75,0.2,0.8,0.75,0.8,0.8,0.8,0.75,0.0,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.6794871794871795,0.0,1.0,0.2845315024232633,1.0,1.0,0.6,1.0,0.8,0.8,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0.02304964539007092,0.02780269058295964,Satisfeito
0.0,0.0,0.5641025641025641,0.0,1.0,0.6985056542810986,0.6,0.6,0.6,0.5,0.4,0.8,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.5384615384615384,0.0,1.0,0.14640549273021003,0.6,0.6,0.6,0.5,0.6,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,1.0,0.007978723404255319,0.0,Satisfeito
1.0,1.0,0.08974358974358974,0.0,0.0,0.22576736672051698,0.6,0.6,0.6,0.5,0.4,0.6,0.5,0.4,0.4,0.2,0.5,0.0,0.8,0.4,0.005319148936170213,0.051121076233183856,Neutro ou Insatisfeito
1.0,0.0,0.15384615384615385,1.0,0.0,0.04139741518578352,0.4,0.2,0.0,0.75,0.8,0.0,0.75,0.8,0.8,0.6,0.5,0.5,0.6,0.8,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.21794871794871795,0.0,0.0,0.24596122778675283,0.4,0.4,0.4,0.0,0.4,0.4,0.25,0.4,1.0,1.0,0.25,0.75,0.4,0.4,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.5512820512820513,1.0,0.0,0.22920032310177707,0.8,0.2,1.0,0.25,0.4,0.4,0.5,0.8,0.8,1.0,0.75,0.25,0.8,0.2,0.004432624113475178,0.0,Neutro ou Insatisfeito
0.0,1.0,0.41025641025641024,0.0,0.0,0.031906300484652664,0.2,0.6,0.2,0.5,0.6,0.2,0.5,0.6,0.4,1.0,0.5,0.5,0.8,0.6,0.0008865248226950354,0.0017937219730941704,Neutro ou Insatisfeito
0.0,0.0,0.1794871794871795,1.0,0.0,0.125,0.0,0.8,0.0,0.75,0.4,0.0,0.25,0.4,0.8,0.4,0.75,0.25,0.8,0.4,0.0,0.0,Satisfeito
1.0,1.0,0.2948717948717949,0.0,0.5,0.14822294022617125,0.2,0.2,0.2,0.5,0.4,0.2,0.25,0.4,0.4,0.4,0.0,0.5,0.6,0.4,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.0,1.0,0.5,0.21688206785137318,0.8,0.8,0.8,0.0,0.4,0.8,0.25,0.4,0.8,0.4,0.75,0.25,0.4,0.4,0.005319148936170213,0.0,Neutro ou Insatisfeito
0.0,0.0,0.4230769230769231,0.0,0.0,0.1132875605815832,0.2,0.4,0.4,0.25,0.2,0.2,0.0,0.2,0.8,0.2,0.75,0.75,0.8,0.2,0.0,0.0,Neutro ou Insatisfeito
0.0,0.0,0.5512820512820513,0.0,1.0,0.1167205169628433,0.2,0.8,0.8,0.75,0.2,0.6,0.75,0.2,0.2,0.2,0.0,0.75,0.2,0.8,0.012411347517730497,0.0242152466367713,Neutro ou Insatisfeito
1.0,0.0,0.2692307692307692,0.0,1.0,0.03877221324717286,0.6,0.6,0.6,0.5,0.8,0.8,1.0,0.8,0.2,0.8,0.5,0.25,0.4,0.8,0.0,0.0017937219730941704,Satisfeito
0.0,0.0,0.5384615384615384,0.0,1.0,0.6567043618739903,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.6538461538461539,0.0,1.0,0.0688610662358643,0.4,0.4,0.4,0.25,0.4,0.8,0.75,0.8,0.8,1.0,0.75,0.75,0.8,1.0,0.01152482269503546,0.008968609865470852,Satisfeito
0.0,1.0,0.20512820512820512,0.0,1.0,0.20759289176090467,0.0,0.8,0.0,0.5,0.6,0.0,0.5,0.6,0.8,0.4,0.5,1.0,0.8,0.6,0.004432624113475178,0.0,Satisfeito
0.0,0.0,0.5256410256410257,0.0,1.0,0.5840064620355412,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8,0.8,0.8,0.75,1.0,0.8,0.8,0.005319148936170213,0.0,Satisfeito
1.0,0.0,0.20512820512820512,1.0,0.0,0.11268174474959612,0.2,1.0,0.2,1.0,0.4,0.2,0.25,0.4,1.0,1.0,1.0,0.75,0.8,0.4,0.005319148936170213,0.0,Neutro ou Insatisfeito
0.0,0.0,0.6282051282051282,0.0,1.0,0.16720516962843296,0.6,0.6,0.6,0.5,0.4,0.8,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.0,0.004484304932735426,Satisfeito
1.0,0.0,0.3333333333333333,0.0,0.5,0.1556946688206785,0.8,0.6,0.6,0.5,0.8,0.8,0.75,0.8,0.8,0.6,0.5,0.25,0.8,0.8,0.0026595744680851063,0.006278026905829596,Neutro ou Insatisfeito
0.0,0.0,0.41025641025641024,0.0,1.0,0.06865912762520193,0.6,1.0,1.0,1.0,0.4,0.6,0.5,0.6,0.6,0.6,0.5,0.25,0.6,0.2,0.0062056737588652485,0.006278026905829596,Neutro ou Insatisfeito
1.0,1.0,0.23076923076923078,0.0,1.0,0.19507269789983844,0.8,1.0,0.8,0.5,0.8,0.8,0.5,0.8,0.8,0.6,0.75,0.75,0.8,0.8,0.03634751773049645,0.026905829596412557,Satisfeito
1.0,0.0,0.44871794871794873,0.0,1.0,0.02079967689822294,0.8,0.8,0.8,0.75,0.6,0.8,0.75,0.8,0.8,0.8,1.0,0.75,0.8,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.6282051282051282,1.0,0.0,0.07269789983844911,0.2,0.6,0.2,0.75,0.2,0.8,0.5,0.8,0.8,0.2,0.75,0.5,0.8,0.2,0.06382978723404255,0.05560538116591928,Neutro ou Insatisfeito
1.0,1.0,0.16666666666666666,0.0,0.0,0.14478998384491115,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8,0.75,0.5,0.8,1.0,0.0,0.0,Satisfeito
0.0,0.0,0.28205128205128205,0.0,1.0,0.6972940226171244,0.2,0.2,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5,0.8,1.0,0.0,0.0,Satisfeito
1.0,0.0,0.1282051282051282,0.0,1.0,0.15953150242326333,0.2,0.8,0.8,0.75,0.2,0.2,0.0,0.2,0.6,0.2,0.5,0.75,0.6,0.2,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.4230769230769231,0.0,1.0,0.09067043618739903,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.8,0.8,0.8,0.75,1.0,0.8,1.0,0.0,0.0,Satisfeito
1.0,1.0,0.14102564102564102,0.0,0.0,0.19749596122778676,0.4,0.4,0.4,0.75,0.8,0.4,0.75,0.8,1.0,0.4,1.0,0.75,0.8,0.8,0.0,0.0,Neutro ou Insatisfeito
1.0,0.0,0.20512820512820512,1.0,0.5,0.059975767366720514,0.6,0.2,0.6,0.25,0.6,0.6,0.5,0.6,0.4,0.2,0.25,0.25,0.6,0.6,0.028368794326241134,0.025112107623318385,Neutro ou Insatisfeito
1.0,0.0,0.28205128205128205,1.0,0.0,0.014135702746365105,0.8,0.2,0.8,0.25,0.6,0.8,0.5,0.6,0.2,0.8,0.25,0.75,0.6,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.15384615384615385,0.0,0.5,0.1972940226171244,1.0,0.0,1.0,0.75,0.2,1.0,0.0,0.2,0.2,0.6,0.25,0.25,0.4,0.2,0.0,0.0,Satisfeito
1.0,0.0,0.47435897435897434,0.0,0.5,0.05351373182552504,0.6,0.4,0.4,0.25,1.0,0.8,0.5,0.4,0.4,0.6,0.25,0.25,0.4,0.4,0.00975177304964539,0.009865470852017937,Neutro ou Insatisfeito
1.0,0.0,0.14102564102564102,0.0,1.0,0.3216882067851373,1.0,1.0,1.0,1.0,0.8,0.8,0.75,0.8,0.6,1.0,0.75,0.5,0.8,0.8,0.0,0.0,Satisfeito
1.0,0.0,0.5384615384615384,0.0,1.0,0.7239499192245558,1.0,1.0,0.4,1.0,0.4,0.8,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0,0.0,Satisfeito
0.0,0.0,0.3333333333333333,1.0,0.0,0.21688206785137318,0.6,0.8,0.6,0.75,0.8,0.6,1.0,0.8,0.8,0.4,0.75,0.75,1.0,0.8,0.0,0.009865470852017937,Neutro ou Insatisfeito
1.0,0.0,0.6153846153846154,0.0,0.0,0.09147819063004846,0.8,0.2,0.2,0.0,0.4,0.6,0.5,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0.0035460992907801418,0.0,Satisfeito
1.0,0.0,0.2564102564102564,1.0,0.0,0.3083602584814216,0.4,0.8,0.2,0.25,0.2,0.2,0.0,0.2,0.8,0.6,1.0,1.0,0.8,0.2,0.0008865248226950354,0.0,Neutro ou Insatisfeito
1.0,0.0,0.44871794871794873,0.0,1.0,0.7271809369951535,0.2,0.2,0.6,0.0,0.4,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,Satisfeito
0.0,0.0,0.14102564102564102,0.0,0.5,0.050282714054927305,0.6,0.8,0.8,0.75,0.6,0.6,0.5,0.6,0.8,1.0,0.75,0.0,0.8,0.6,0.0,0.0,Neutro ou Insatisfeito
1.0,1.0,0.16666666666666666,0.0,0.0,0.08481421647819062,1.0,0.8,1.0,0.75,0.8,1.0,0.5,0.8,0.8,1.0,0.25,0.25,0.8,0.8,0.0,0.0,Satisfeito
1.0,0.0,0.9358974358974359,0.0,1.0,0.4828352180936995,0.4,0.4,1.0,0.25,0.8,0.8,0.5,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0,0.0,Satisfeito
1.0,0.0,0.7051282051282052,0.0,0.0,0.21102584814216477,0.6,1.0,1.0,1.0,0.6,0.6,0.5,0.4,0.2,0.4,0.25,0.5,0.8,0.6,0.29432624113475175,0.30134529147982064,Neutro ou Insatisfeito
0.0,0.0,0.6666666666666666,0.0,1.0,0.5955169628432956,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0.0,0.02600896860986547,Satisfeito
0.0,0.0,0.5128205128205128,0.0,1.0,0.2172859450726979,0.6,0.6,0.6,0.5,1.0,1.0,0.75,0.8,0.8,0.8,0.75,1.0,0.8,0.6,0.0,0.0,Satisfeito
